propagator type,test type,domain group,test id,timeout,runtime,requested solutions,solutions,propagations,nodes,failures,peak depth
AdvModulo,B,15,0,False,0.001,4,0,0,0,1,0
Linear,B,15,0,False,0.003,4,0,0,0,1,0
Modulo,B,15,0,False,0.001,4,0,0,0,1,0
AdvModulo,B,15,10,False,0.003,4,4,114,66,27,11
Linear,B,15,10,False,0.003,4,4,67,66,27,11
Modulo,B,15,10,False,0.005,4,4,114,66,27,11
AdvModulo,B,15,11,True,10.001,4,0,938925,937261,468628,13
Linear,B,15,11,False,0.059,4,4,139,138,63,11
Modulo,B,15,11,True,10.001,4,0,936781,935125,467560,13
AdvModulo,B,15,12,True,13.868,4,0,278,251,124,12
Linear,B,15,12,True,10.001,4,0,91656,91654,45825,13
Modulo,B,15,12,True,11.896,4,0,278,251,124,12
AdvModulo,B,15,13,True,10.001,4,0,830486,825442,412719,11
Linear,B,15,13,False,9.29,4,4,95901,95898,47943,13
Modulo,B,15,13,True,10.001,4,0,965800,959937,479967,11
AdvModulo,B,15,14,True,10.001,4,0,786704,785716,392857,10
Linear,B,15,14,False,0.044,4,4,175,174,81,11
Modulo,B,15,14,True,10.001,4,0,945948,944760,472379,10
AdvModulo,B,15,15,False,0.077,4,4,7493,3950,1969,14
Linear,B,15,15,False,0.037,4,4,3965,3950,1969,14
Modulo,B,15,15,False,0.065,4,4,7493,3950,1969,14
AdvModulo,B,15,16,True,10.001,4,0,537902,537184,268591,17
Linear,B,15,16,True,10.001,4,0,21148,21146,10571,13
Modulo,B,15,16,True,10.005,4,0,620400,619567,309782,17
AdvModulo,B,15,17,False,0.679,4,4,75721,47066,23527,13
Linear,B,15,17,False,0.333,4,4,47124,47066,23527,13
Modulo,B,15,17,False,0.589,4,4,75721,47066,23527,13
AdvModulo,B,15,18,True,10.001,4,0,873876,872772,436385,13
Linear,B,15,18,False,0.013,4,4,37,36,12,11
Modulo,B,15,18,True,10.001,4,0,951510,950310,475154,13
AdvModulo,B,15,19,True,10.001,4,0,693157,691961,345979,10
Linear,B,15,19,False,0.021,4,4,469,468,228,11
Modulo,B,15,19,True,10.024,4,0,778904,777556,388777,10
AdvModulo,B,15,1,False,0.003,4,0,0,0,1,0
Linear,B,15,1,False,0.003,4,0,0,0,1,0
Modulo,B,15,1,False,0.001,4,0,0,0,1,0
AdvModulo,B,15,20,True,19.972,4,0,129072,128898,64448,18
Linear,B,15,20,True,10.001,4,0,33160,33158,16577,13
Modulo,B,15,20,True,16.338,4,0,129072,128898,64448,18
AdvModulo,B,15,21,True,10.002,4,0,618027,610902,305449,11
Linear,B,15,21,False,1.469,4,4,5828,5826,2907,13
Modulo,B,15,21,True,10.001,4,0,739414,730920,365458,11
AdvModulo,B,15,22,True,10.001,4,0,752450,751315,375657,9
Linear,B,15,22,False,0.038,4,4,3750,3748,1868,13
Modulo,B,15,22,True,10.001,4,0,875842,874536,437267,9
AdvModulo,B,15,23,True,10.001,4,0,903497,902364,451180,11
Linear,B,15,23,False,0.008,4,4,387,386,187,11
Modulo,B,15,23,True,10.001,4,0,1056257,1054932,527464,11
AdvModulo,B,15,24,False,0.013,4,4,339,216,102,11
Linear,B,15,24,False,0.014,4,4,217,216,102,11
Modulo,B,15,24,False,0.009,4,4,339,216,102,11
AdvModulo,B,15,25,False,1.492,4,4,180415,107628,53808,13
Linear,B,15,25,False,0.75,4,4,107947,107628,53808,13
Modulo,B,15,25,False,1.381,4,4,180415,107628,53808,13
AdvModulo,B,15,26,True,10.001,4,0,949049,946761,473378,13
Linear,B,15,26,False,0.05,4,4,109,108,48,11
Modulo,B,15,26,True,10.001,4,0,1087181,1084549,542272,13
AdvModulo,B,15,27,True,10.001,4,0,856312,855226,427612,25
Linear,B,15,27,False,0.191,4,4,15564,15562,7775,13
Modulo,B,15,27,True,10.001,4,0,994078,992812,496405,25
AdvModulo,B,15,28,True,10.003,4,0,935187,933662,466829,18
Linear,B,15,28,True,10.001,4,0,71584,71582,35789,13
Modulo,B,15,28,True,10.001,4,0,1078057,1076333,538165,18
AdvModulo,B,15,29,False,0.031,4,4,2486,2278,1133,16
Linear,B,15,29,False,0.027,4,4,2940,2938,1463,14
Modulo,B,15,29,False,0.029,4,4,2486,2278,1133,16
AdvModulo,B,15,2,False,0.003,4,4,22,10,0,6
Linear,B,15,2,False,0.005,4,4,11,10,0,6
Modulo,B,15,2,False,0.003,4,4,22,10,0,6
AdvModulo,B,15,30,True,10.001,4,0,896270,895134,447565,11
Linear,B,15,30,False,0.071,4,4,1693,1692,840,11
Modulo,B,15,30,True,10.001,4,0,1048685,1047355,523676,11
AdvModulo,B,15,31,False,0.004,4,4,26,12,0,8
Linear,B,15,31,False,0.004,4,4,13,12,0,8
Modulo,B,15,31,False,0.003,4,4,26,12,0,8
AdvModulo,B,15,33,True,10.001,4,0,1785282,398119,199058,10
Linear,B,15,33,True,10.001,4,0,1875465,577848,288923,10
Modulo,B,15,33,True,10.001,4,0,2068997,463158,231578,10
AdvModulo,B,15,35,False,0.006,4,4,203,44,17,10
Linear,B,15,35,False,0.004,4,4,150,44,17,10
Modulo,B,15,35,False,0.003,4,4,203,44,17,10
AdvModulo,B,15,37,True,10.002,4,0,4168778,372000,185999,10
Linear,B,15,37,True,10.001,4,0,6245988,636656,318327,10
Modulo,B,15,37,True,10.001,4,0,5151597,462778,231388,10
AdvModulo,B,15,38,False,0.004,4,4,24,11,0,7
Linear,B,15,38,False,0.003,4,4,12,11,0,7
Modulo,B,15,38,False,0.004,4,4,24,11,0,7
AdvModulo,B,15,39,False,0.005,4,4,24,11,0,7
Linear,B,15,39,False,0.004,4,4,12,11,0,7
Modulo,B,15,39,False,0.003,4,4,24,11,0,7
AdvModulo,B,15,3,False,0.008,4,4,13,8,0,1
Linear,B,15,3,False,0.004,4,4,8,8,0,1
Modulo,B,15,3,False,0.003,4,4,13,8,0,1
AdvModulo,B,15,40,False,0.003,4,4,24,11,0,7
Linear,B,15,40,False,0.002,4,4,12,11,0,7
Modulo,B,15,40,False,0.004,4,4,24,11,0,7
AdvModulo,B,15,41,False,0.009,4,4,24,11,0,7
Linear,B,15,41,False,0.005,4,4,12,11,0,7
Modulo,B,15,41,False,0.003,4,4,24,11,0,7
AdvModulo,B,15,42,False,0.003,4,4,24,11,0,7
Linear,B,15,42,False,0.005,4,4,12,11,0,7
Modulo,B,15,42,False,0.003,4,4,24,11,0,7
AdvModulo,B,15,43,False,0.004,4,4,24,11,0,7
Linear,B,15,43,False,0.007,4,4,12,11,0,7
Modulo,B,15,43,False,0.002,4,4,24,11,0,7
AdvModulo,B,15,44,False,0.005,4,4,24,11,0,7
Linear,B,15,44,False,0.002,4,4,12,11,0,7
Modulo,B,15,44,False,0.004,4,4,24,11,0,7
AdvModulo,B,15,45,False,0.005,4,4,24,11,0,7
Linear,B,15,45,False,0.002,4,4,12,11,0,7
Modulo,B,15,45,False,0.003,4,4,24,11,0,7
AdvModulo,B,15,46,False,0.003,4,4,24,11,0,7
Linear,B,15,46,False,0.003,4,4,12,11,0,7
Modulo,B,15,46,False,0.003,4,4,24,11,0,7
AdvModulo,B,15,47,False,0.003,4,4,24,11,0,7
Linear,B,15,47,False,0.005,4,4,12,11,0,7
Modulo,B,15,47,False,0.003,4,4,24,11,0,7
AdvModulo,B,15,48,False,0.004,4,4,29,13,1,8
Linear,B,15,48,False,0.005,4,4,15,13,1,8
Modulo,B,15,48,False,0.004,4,4,29,13,1,8
AdvModulo,B,15,49,False,0.002,4,4,24,11,0,7
Linear,B,15,49,False,0.003,4,4,12,11,0,7
Modulo,B,15,49,False,0.002,4,4,24,11,0,7
AdvModulo,B,15,4,False,4.955,4,4,593337,323787,161887,17
Linear,B,15,4,False,2.193,4,4,334129,323787,161887,17
Modulo,B,15,4,False,4.216,4,4,593337,323787,161887,17
AdvModulo,B,15,50,False,0.004,4,4,24,11,0,7
Linear,B,15,50,False,0.004,4,4,12,11,0,7
Modulo,B,15,50,False,0.003,4,4,24,11,0,7
AdvModulo,B,15,5,False,0.006,4,4,29,16,0,9
Linear,B,15,5,False,0.003,4,4,16,16,0,9
Modulo,B,15,5,False,0.004,4,4,29,16,0,9
AdvModulo,B,15,6,False,0.0,4,0,0,0,1,0
Linear,B,15,6,False,0.0,4,0,0,0,1,0
Modulo,B,15,6,False,0.002,4,0,0,0,1,0
AdvModulo,B,15,7,False,0.003,4,4,30,17,4,3
Linear,B,15,7,False,0.006,4,4,56,55,23,6
Modulo,B,15,7,False,0.003,4,4,30,17,4,3
AdvModulo,B,15,8,False,0.002,4,3,18,11,3,1
Linear,B,15,8,False,0.002,4,3,11,11,3,1
Modulo,B,15,8,False,0.002,4,3,18,11,3,1
AdvModulo,B,15,9,False,0.002,4,4,33,14,0,10
Linear,B,15,9,False,0.006,4,4,15,14,0,10
Modulo,B,15,9,False,0.004,4,4,33,14,0,10
AdvModulo,B,16,0,False,0.0,4,0,0,0,1,0
Linear,B,16,0,False,0.0,4,0,0,0,1,0
Modulo,B,16,0,False,0.001,4,0,0,0,1,0
AdvModulo,B,16,10,False,0.005,4,4,114,66,27,11
Linear,B,16,10,False,0.006,4,4,67,66,27,11
Modulo,B,16,10,False,0.002,4,4,114,66,27,11
AdvModulo,B,16,11,True,10.001,4,0,906521,905721,452858,13
Linear,B,16,11,False,0.051,4,4,59,58,23,11
Modulo,B,16,11,True,10.001,4,0,1094016,1093056,546526,13
AdvModulo,B,16,12,False,0.02,4,4,525,452,220,20
Linear,B,16,12,True,10.001,4,0,43348,43346,21671,13
Modulo,B,16,12,False,0.014,4,4,525,452,220,20
AdvModulo,B,16,13,False,0.005,4,4,124,103,46,12
Linear,B,16,13,True,10.001,4,0,52560,52558,26277,13
Modulo,B,16,13,False,0.005,4,4,124,103,46,12
AdvModulo,B,16,14,True,10.001,4,0,836777,836245,418121,18
Linear,B,16,14,False,0.04,4,4,103,102,45,11
Modulo,B,16,14,True,10.001,4,0,949795,949191,474594,18
AdvModulo,B,16,15,False,0.07,4,4,7493,3950,1969,14
Linear,B,16,15,False,0.043,4,4,3965,3950,1969,14
Modulo,B,16,15,False,0.063,4,4,7493,3950,1969,14
AdvModulo,B,16,16,False,0.311,4,4,25269,25243,12616,19
Linear,B,16,16,False,0.103,4,4,109,108,48,11
Modulo,B,16,16,False,0.243,4,4,25269,25243,12616,19
AdvModulo,B,16,17,False,0.627,4,4,75721,47066,23527,13
Linear,B,16,17,False,0.337,4,4,47124,47066,23527,13
Modulo,B,16,17,False,0.637,4,4,75721,47066,23527,13
AdvModulo,B,16,18,True,10.003,4,0,839688,839152,419575,13
Linear,B,16,18,False,0.019,4,4,37,36,12,11
Modulo,B,16,18,True,10.001,4,0,1016482,1015834,507916,13
AdvModulo,B,16,19,True,10.141,4,0,1427,1348,673,10
Linear,B,16,19,False,0.02,4,4,469,468,228,11
Modulo,B,16,19,True,11.989,4,0,1437,1358,678,10
AdvModulo,B,16,1,False,0.001,4,0,0,0,1,0
Linear,B,16,1,False,0.0,4,0,0,0,1,0
Modulo,B,16,1,False,0.001,4,0,0,0,1,0
AdvModulo,B,16,20,True,27.211,4,0,997753,997110,498554,18
Linear,B,16,20,True,10.001,4,0,15262,15260,7628,13
Modulo,B,16,20,True,24.0,4,0,997753,997110,498554,18
AdvModulo,B,16,21,True,10.001,4,0,398632,390208,195102,11
Linear,B,16,21,False,6.018,4,4,11496,11494,5741,14
Modulo,B,16,21,True,10.001,4,0,451636,442074,221035,11
AdvModulo,B,16,22,True,10.001,4,0,768574,767934,383966,9
Linear,B,16,22,False,0.036,4,4,3750,3748,1868,13
Modulo,B,16,22,True,10.001,4,0,880963,880224,440111,9
AdvModulo,B,16,23,True,10.001,4,0,915500,914919,457458,11
Linear,B,16,23,False,0.011,4,4,387,386,187,11
Modulo,B,16,23,True,10.001,4,0,1065501,1064824,532410,11
AdvModulo,B,16,24,False,0.011,4,4,339,216,102,11
Linear,B,16,24,False,0.015,4,4,217,216,102,11
Modulo,B,16,24,False,0.01,4,4,339,216,102,11
AdvModulo,B,16,25,False,1.421,4,4,180415,107628,53808,13
Linear,B,16,25,False,0.779,4,4,107947,107628,53808,13
Modulo,B,16,25,False,1.276,4,4,180415,107628,53808,13
AdvModulo,B,16,26,True,10.001,4,0,963149,961997,480996,13
Linear,B,16,26,False,0.046,4,4,53,52,20,11
Modulo,B,16,26,True,10.001,4,0,1104019,1102699,551347,13
AdvModulo,B,16,27,False,1.369,4,4,128882,128777,64383,25
Linear,B,16,27,False,0.181,4,4,15564,15562,7775,13
Modulo,B,16,27,False,1.231,4,4,128882,128777,64383,25
AdvModulo,B,16,28,True,10.001,4,0,965747,965031,482514,18
Linear,B,16,28,True,10.001,4,0,37760,37758,18877,13
Modulo,B,16,28,True,10.001,4,0,1093008,1092209,546103,18
AdvModulo,B,16,29,False,0.034,4,4,2486,2278,1133,16
Linear,B,16,29,False,0.022,4,4,2940,2938,1463,14
Modulo,B,16,29,False,0.037,4,4,2486,2278,1133,16
AdvModulo,B,16,2,False,0.004,4,4,22,10,0,6
Linear,B,16,2,False,0.004,4,4,11,10,0,6
Modulo,B,16,2,False,0.004,4,4,22,10,0,6
AdvModulo,B,16,30,True,10.001,4,0,890312,889736,444866,11
Linear,B,16,30,False,0.067,4,4,1693,1692,840,11
Modulo,B,16,30,True,10.001,4,0,1026081,1025415,512706,11
AdvModulo,B,16,31,False,0.006,4,4,26,12,0,8
Linear,B,16,31,False,0.003,4,4,13,12,0,8
Modulo,B,16,31,False,0.003,4,4,26,12,0,8
AdvModulo,B,16,33,True,10.001,4,0,1637397,362826,181412,10
Linear,B,16,33,True,10.001,4,0,1912505,587448,293723,10
Modulo,B,16,33,True,10.001,4,0,2064335,462196,231097,10
AdvModulo,B,16,35,False,0.007,4,4,203,44,17,10
Linear,B,16,35,False,0.002,4,4,150,44,17,10
Modulo,B,16,35,False,0.004,4,4,203,44,17,10
AdvModulo,B,16,37,True,10.001,4,0,4164718,371708,185853,10
Linear,B,16,37,True,10.002,4,0,5735185,581656,290827,10
Modulo,B,16,37,True,10.001,4,0,5187533,465480,232739,10
AdvModulo,B,16,38,False,0.005,4,4,24,11,0,7
Linear,B,16,38,False,0.004,4,4,12,11,0,7
Modulo,B,16,38,False,0.004,4,4,24,11,0,7
AdvModulo,B,16,39,False,0.006,4,4,24,11,0,7
Linear,B,16,39,False,0.004,4,4,12,11,0,7
Modulo,B,16,39,False,0.004,4,4,24,11,0,7
AdvModulo,B,16,3,False,0.002,4,4,13,8,0,1
Linear,B,16,3,False,0.002,4,4,8,8,0,1
Modulo,B,16,3,False,0.002,4,4,13,8,0,1
AdvModulo,B,16,40,False,0.002,4,4,24,11,0,7
Linear,B,16,40,False,0.004,4,4,12,11,0,7
Modulo,B,16,40,False,0.003,4,4,24,11,0,7
AdvModulo,B,16,41,False,0.003,4,4,24,11,0,7
Linear,B,16,41,False,0.003,4,4,12,11,0,7
Modulo,B,16,41,False,0.004,4,4,24,11,0,7
AdvModulo,B,16,42,False,0.003,4,4,24,11,0,7
Linear,B,16,42,False,0.004,4,4,12,11,0,7
Modulo,B,16,42,False,0.003,4,4,24,11,0,7
AdvModulo,B,16,43,False,0.005,4,4,24,11,0,7
Linear,B,16,43,False,0.012,4,4,12,11,0,7
Modulo,B,16,43,False,0.004,4,4,24,11,0,7
AdvModulo,B,16,44,False,0.003,4,4,24,11,0,7
Linear,B,16,44,False,0.003,4,4,12,11,0,7
Modulo,B,16,44,False,0.004,4,4,24,11,0,7
AdvModulo,B,16,45,False,0.004,4,4,24,11,0,7
Linear,B,16,45,False,0.003,4,4,12,11,0,7
Modulo,B,16,45,False,0.003,4,4,24,11,0,7
AdvModulo,B,16,46,False,0.003,4,4,24,11,0,7
Linear,B,16,46,False,0.002,4,4,12,11,0,7
Modulo,B,16,46,False,0.003,4,4,24,11,0,7
AdvModulo,B,16,47,False,0.003,4,4,24,11,0,7
Linear,B,16,47,False,0.003,4,4,12,11,0,7
Modulo,B,16,47,False,0.002,4,4,24,11,0,7
AdvModulo,B,16,48,False,0.002,4,4,29,13,1,8
Linear,B,16,48,False,0.003,4,4,15,13,1,8
Modulo,B,16,48,False,0.003,4,4,29,13,1,8
AdvModulo,B,16,49,False,0.003,4,4,24,11,0,7
Linear,B,16,49,False,0.002,4,4,12,11,0,7
Modulo,B,16,49,False,0.003,4,4,24,11,0,7
AdvModulo,B,16,4,False,5.499,4,4,593337,323787,161887,17
Linear,B,16,4,False,2.346,4,4,334129,323787,161887,17
Modulo,B,16,4,False,4.378,4,4,593337,323787,161887,17
AdvModulo,B,16,50,False,0.007,4,4,24,11,0,7
Linear,B,16,50,False,0.002,4,4,12,11,0,7
Modulo,B,16,50,False,0.003,4,4,24,11,0,7
AdvModulo,B,16,5,False,0.004,4,4,29,16,0,9
Linear,B,16,5,False,0.003,4,4,16,16,0,9
Modulo,B,16,5,False,0.007,4,4,29,16,0,9
AdvModulo,B,16,6,False,0.0,4,0,0,0,1,0
Linear,B,16,6,False,0.001,4,0,0,0,1,0
Modulo,B,16,6,False,0.0,4,0,0,0,1,0
AdvModulo,B,16,7,False,0.011,4,4,30,17,4,3
Linear,B,16,7,False,0.006,4,4,56,55,23,6
Modulo,B,16,7,False,0.003,4,4,30,17,4,3
AdvModulo,B,16,8,False,0.006,4,3,18,11,3,1
Linear,B,16,8,False,0.004,4,3,11,11,3,1
Modulo,B,16,8,False,0.002,4,3,18,11,3,1
AdvModulo,B,16,9,False,0.004,4,4,33,14,0,10
Linear,B,16,9,False,0.006,4,4,15,14,0,10
Modulo,B,16,9,False,0.008,4,4,33,14,0,10
AdvModulo,B,17,0,False,0.0,4,0,0,0,1,0
Linear,B,17,0,False,0.001,4,0,0,0,1,0
Modulo,B,17,0,False,0.001,4,0,0,0,1,0
AdvModulo,B,17,10,False,0.007,4,4,114,66,27,11
Linear,B,17,10,False,0.004,4,4,67,66,27,11
Modulo,B,17,10,False,0.005,4,4,114,66,27,11
AdvModulo,B,17,11,True,10.002,4,0,850328,849944,424970,13
Linear,B,17,11,False,0.061,4,4,41,40,14,11
Modulo,B,17,11,True,10.002,4,0,1095620,1095132,547564,13
AdvModulo,B,17,12,False,0.009,4,4,471,406,197,15
Linear,B,17,12,True,10.002,4,0,17127,17126,8561,11
Modulo,B,17,12,False,0.007,4,4,471,406,197,15
AdvModulo,B,17,13,True,10.036,4,0,16481,15974,7985,13
Linear,B,17,13,True,10.003,4,0,24202,24200,12098,13
Modulo,B,17,13,True,10.014,4,0,22914,22292,11144,13
AdvModulo,B,17,14,True,10.001,4,0,888936,888659,444328,19
Linear,B,17,14,False,0.032,4,4,35,34,11,11
Modulo,B,17,14,True,10.005,4,0,971333,971024,485511,19
AdvModulo,B,17,15,False,0.066,4,4,7493,3950,1969,14
Linear,B,17,15,False,0.035,4,4,3965,3950,1969,14
Modulo,B,17,15,False,0.101,4,4,7493,3950,1969,14
AdvModulo,B,17,16,False,0.405,4,4,38069,38036,19012,19
Linear,B,17,16,False,0.107,4,4,57,56,22,11
Modulo,B,17,16,False,0.42,4,4,38069,38036,19012,19
AdvModulo,B,17,17,False,0.687,4,4,75721,47066,23527,13
Linear,B,17,17,False,0.329,4,4,47124,47066,23527,13
Modulo,B,17,17,False,0.604,4,4,75721,47066,23527,13
AdvModulo,B,17,18,True,10.005,4,0,900942,900631,450314,18
Linear,B,17,18,False,0.021,4,4,22,20,4,11
Modulo,B,17,18,True,10.002,4,0,1014392,1014047,507022,18
AdvModulo,B,17,19,True,11.016,4,0,3635,3132,1565,4
Linear,B,17,19,False,0.018,4,4,469,468,228,11
Modulo,B,17,19,True,12.214,4,0,3645,3142,1570,4
AdvModulo,B,17,1,False,0.001,4,0,0,0,1,0
Linear,B,17,1,False,0.001,4,0,0,0,1,0
Modulo,B,17,1,False,0.0,4,0,0,0,1,0
AdvModulo,B,17,20,True,10.001,4,0,939878,939566,469781,14
Linear,B,17,20,True,10.001,4,0,5419,5418,2707,11
Modulo,B,17,20,True,10.001,4,0,1126410,1126041,563019,14
AdvModulo,B,17,21,True,10.001,4,0,159422,152909,76453,11
Linear,B,17,21,True,10.001,4,0,5351,5350,2673,11
Modulo,B,17,21,True,10.002,4,0,184721,177219,88608,11
AdvModulo,B,17,22,False,1.222,4,4,101659,101616,50803,12
Linear,B,17,22,False,0.039,4,4,3750,3748,1868,13
Modulo,B,17,22,False,1.006,4,4,101659,101616,50803,12
AdvModulo,B,17,23,True,10.001,4,0,897350,897057,448527,11
Linear,B,17,23,False,0.012,4,4,387,386,187,11
Modulo,B,17,23,True,10.001,4,0,1057584,1057243,528620,11
AdvModulo,B,17,24,False,0.011,4,4,339,216,102,11
Linear,B,17,24,False,0.008,4,4,217,216,102,11
Modulo,B,17,24,False,0.009,4,4,339,216,102,11
AdvModulo,B,17,25,False,1.439,4,4,180415,107628,53808,13
Linear,B,17,25,False,0.735,4,4,107947,107628,53808,13
Modulo,B,17,25,False,1.277,4,4,180415,107628,53808,13
AdvModulo,B,17,26,True,10.001,4,0,989017,988417,494206,13
Linear,B,17,26,False,0.06,4,4,27,26,7,11
Modulo,B,17,26,True,10.002,4,0,1125206,1124526,562261,13
AdvModulo,B,17,27,False,1.316,4,4,123913,123849,61919,25
Linear,B,17,27,False,0.172,4,4,15564,15562,7775,13
Modulo,B,17,27,False,1.148,4,4,123913,123849,61919,25
AdvModulo,B,17,28,True,10.001,4,0,1004139,1003748,501872,18
Linear,B,17,28,True,10.001,4,0,18410,18408,9202,13
Modulo,B,17,28,True,10.001,4,0,1137512,1137079,568538,18
AdvModulo,B,17,29,False,0.032,4,4,2486,2278,1133,16
Linear,B,17,29,False,0.025,4,4,2940,2938,1463,14
Modulo,B,17,29,False,0.031,4,4,2486,2278,1133,16
AdvModulo,B,17,2,False,0.008,4,4,22,10,0,6
Linear,B,17,2,False,0.003,4,4,11,10,0,6
Modulo,B,17,2,False,0.007,4,4,22,10,0,6
AdvModulo,B,17,30,True,10.001,4,0,898552,898248,449122,11
Linear,B,17,30,False,0.085,4,4,1693,1692,840,11
Modulo,B,17,30,True,10.001,4,0,1072012,1071657,535827,11
AdvModulo,B,17,31,False,0.003,4,4,26,12,0,8
Linear,B,17,31,False,0.002,4,4,13,12,0,8
Modulo,B,17,31,False,0.004,4,4,26,12,0,8
AdvModulo,B,17,33,True,10.001,4,0,1844120,413751,206874,10
Linear,B,17,33,True,10.001,4,0,1872240,577026,288512,10
Modulo,B,17,33,True,10.001,4,0,2153159,480817,240407,10
AdvModulo,B,17,35,False,0.004,4,4,203,44,17,10
Linear,B,17,35,False,0.003,4,4,150,44,17,10
Modulo,B,17,35,False,0.004,4,4,203,44,17,10
AdvModulo,B,17,37,True,10.001,4,0,3981525,353711,176854,10
Linear,B,17,37,True,10.009,4,0,6091344,620773,310385,10
Modulo,B,17,37,True,10.001,4,0,5276742,474724,237361,10
AdvModulo,B,17,38,False,0.019,4,4,24,11,0,7
Linear,B,17,38,False,0.007,4,4,12,11,0,7
Modulo,B,17,38,False,0.004,4,4,24,11,0,7
AdvModulo,B,17,39,False,0.005,4,4,24,11,0,7
Linear,B,17,39,False,0.003,4,4,12,11,0,7
Modulo,B,17,39,False,0.003,4,4,24,11,0,7
AdvModulo,B,17,3,False,0.004,4,4,13,8,0,1
Linear,B,17,3,False,0.008,4,4,8,8,0,1
Modulo,B,17,3,False,0.003,4,4,13,8,0,1
AdvModulo,B,17,40,False,0.005,4,4,24,11,0,7
Linear,B,17,40,False,0.003,4,4,12,11,0,7
Modulo,B,17,40,False,0.004,4,4,24,11,0,7
AdvModulo,B,17,41,False,0.003,4,4,24,11,0,7
Linear,B,17,41,False,0.005,4,4,12,11,0,7
Modulo,B,17,41,False,0.004,4,4,24,11,0,7
AdvModulo,B,17,42,False,0.003,4,4,24,11,0,7
Linear,B,17,42,False,0.003,4,4,12,11,0,7
Modulo,B,17,42,False,0.003,4,4,24,11,0,7
AdvModulo,B,17,43,False,0.003,4,4,24,11,0,7
Linear,B,17,43,False,0.003,4,4,12,11,0,7
Modulo,B,17,43,False,0.003,4,4,24,11,0,7
AdvModulo,B,17,44,False,0.003,4,4,24,11,0,7
Linear,B,17,44,False,0.004,4,4,12,11,0,7
Modulo,B,17,44,False,0.006,4,4,24,11,0,7
AdvModulo,B,17,45,False,0.005,4,4,24,11,0,7
Linear,B,17,45,False,0.003,4,4,12,11,0,7
Modulo,B,17,45,False,0.003,4,4,24,11,0,7
AdvModulo,B,17,46,False,0.015,4,4,24,11,0,7
Linear,B,17,46,False,0.004,4,4,12,11,0,7
Modulo,B,17,46,False,0.003,4,4,24,11,0,7
AdvModulo,B,17,47,False,0.005,4,4,24,11,0,7
Linear,B,17,47,False,0.003,4,4,12,11,0,7
Modulo,B,17,47,False,0.006,4,4,24,11,0,7
AdvModulo,B,17,48,False,0.003,4,4,29,13,1,8
Linear,B,17,48,False,0.003,4,4,15,13,1,8
Modulo,B,17,48,False,0.005,4,4,29,13,1,8
AdvModulo,B,17,49,False,0.005,4,4,24,11,0,7
Linear,B,17,49,False,0.004,4,4,12,11,0,7
Modulo,B,17,49,False,0.004,4,4,24,11,0,7
AdvModulo,B,17,4,False,6.469,4,4,593337,323787,161887,17
Linear,B,17,4,False,3.675,4,4,334129,323787,161887,17
Modulo,B,17,4,False,4.303,4,4,593337,323787,161887,17
AdvModulo,B,17,50,False,0.002,4,4,24,11,0,7
Linear,B,17,50,False,0.005,4,4,12,11,0,7
Modulo,B,17,50,False,0.007,4,4,24,11,0,7
AdvModulo,B,17,5,False,0.018,4,4,29,16,0,9
Linear,B,17,5,False,0.002,4,4,16,16,0,9
Modulo,B,17,5,False,0.005,4,4,29,16,0,9
AdvModulo,B,17,6,False,0.001,4,0,0,0,1,0
Linear,B,17,6,False,0.001,4,0,0,0,1,0
Modulo,B,17,6,False,0.0,4,0,0,0,1,0
AdvModulo,B,17,7,False,0.006,4,4,30,17,4,3
Linear,B,17,7,False,0.011,4,4,56,55,23,6
Modulo,B,17,7,False,0.003,4,4,30,17,4,3
AdvModulo,B,17,8,False,0.002,4,3,18,11,3,1
Linear,B,17,8,False,0.009,4,3,11,11,3,1
Modulo,B,17,8,False,0.002,4,3,18,11,3,1
AdvModulo,B,17,9,False,0.007,4,4,33,14,0,10
Linear,B,17,9,False,0.006,4,4,15,14,0,10
Modulo,B,17,9,False,0.004,4,4,33,14,0,10
AdvModulo,B,18,0,False,0.001,4,0,0,0,1,0
Linear,B,18,0,False,0.001,4,0,0,0,1,0
Modulo,B,18,0,False,0.0,4,0,0,0,1,0
AdvModulo,B,18,10,False,0.003,4,4,114,66,27,11
Linear,B,18,10,False,0.003,4,4,67,66,27,11
Modulo,B,18,10,False,0.004,4,4,114,66,27,11
AdvModulo,B,18,11,True,10.002,4,0,990866,990642,495319,13
Linear,B,18,11,False,0.055,4,4,19,18,3,11
Modulo,B,18,11,True,10.002,4,0,1110280,1110024,555010,13
AdvModulo,B,18,12,False,0.006,4,4,471,406,197,15
Linear,B,18,12,True,10.001,4,0,13163,13162,6579,11
Modulo,B,18,12,False,0.007,4,4,471,406,197,15
AdvModulo,B,18,13,True,10.04,4,0,3754,3444,1720,16
Linear,B,18,13,True,10.002,4,0,7317,7316,3656,11
Modulo,B,18,13,True,10.009,4,0,4375,4020,2008,16
AdvModulo,B,18,14,True,10.002,4,1,917602,917452,458724,26
Linear,B,18,14,False,0.035,4,4,19,18,3,11
Modulo,B,18,14,True,10.001,4,1,1049843,1049665,524829,26
AdvModulo,B,18,15,False,0.064,4,4,7493,3950,1969,14
Linear,B,18,15,False,0.035,4,4,3965,3950,1969,14
Modulo,B,18,15,False,0.057,4,4,7493,3950,1969,14
AdvModulo,B,18,16,False,0.679,4,4,63679,63646,31817,19
Linear,B,18,16,False,0.105,4,4,31,30,9,11
